ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,BuyLaptop,Cluster
463995,Female,No,33,Yes,Healthcare,1.0,Low,5.0,No,2
460415,Female,No,59,Yes,Entertainment,1.0,Low,2.0,No,0
467092,Female,No,28,Yes,Healthcare,7.0,Low,4.0,No,0
465151,Male,Yes,59,Yes,Artist,0.0,Low,1.0,No,1
467728,Female,Yes,34,No,Engineer,0.0,High,4.0,Yes,4
463139,Male,Yes,65,Yes,Executive,0.0,High,5.0,Yes,1
463089,Male,Yes,50,Yes,Executive,8.0,High,5.0,Yes,1
464185,Male,No,67,Yes,Artist,6.0,High,2.0,Yes,1
464326,Female,No,38,Yes,Artist,1.0,Low,3.0,No,0
460497,Male,Yes,35,Yes,Entertainment,6.0,Low,5.0,No,1
466347,Male,Yes,71,No,Executive,5.0,Low,3.0,No,1
462410,Female,No,32,No,Healthcare,1.0,Low,5.0,No,2
461646,Female,Yes,60,Yes,Artist,,High,4.0,Yes,4
463139,Male,Yes,60,Yes,Executive,1.0,High,6.0,Yes,1
464162,Male,Yes,80,Yes,Lawyer,,High,2.0,Yes,3
461168,Female,Yes,31,Yes,Engineer,3.0,Average,1.0,Yes,4
460880,Male,No,42,Yes,Artist,4.0,Low,2.0,No,0
465593,Male,Yes,59,No,Lawyer,1.0,High,3.0,Yes,3
467139,Female,No,30,Yes,Artist,0.0,Low,3.0,No,0
467746,Male,Yes,50,Yes,Executive,0.0,High,3.0,Yes,1
467653,Male,Yes,58,Yes,Lawyer,2.0,High,2.0,Yes,3
463058,Female,No,28,Yes,Homemaker,11.0,Low,1.0,No,0
463456,Male,Yes,44,Yes,Entertainment,0.0,High,3.0,Yes,1
461485,Female,Yes,62,Yes,Engineer,2.0,Average,4.0,Yes,4
461774,Female,Yes,80,Yes,Lawyer,0.0,High,2.0,Yes,3
466728,Male,Yes,33,No,Doctor,0.0,Average,1.0,Yes,1
461480,Female,Yes,62,Yes,Artist,2.0,High,4.0,Yes,4
465051,Male,No,58,Yes,Marketing,0.0,High,2.0,Yes,3
466797,Female,No,23,No,Healthcare,1.0,Low,4.0,No,2
465486,Female,Yes,61,No,Artist,0.0,High,2.0,Yes,4
460871,Female,No,27,Yes,Healthcare,,Low,,No,0
464169,Male,,80,No,Lawyer,0.0,High,3.0,Yes,3
459132,Male,No,20,No,Entertainment,5.0,Low,2.0,No,2
465829,Female,Yes,40,No,Doctor,6.0,Average,3.0,Yes,4
461166,Female,Yes,46,Yes,Entertainment,5.0,High,,Yes,4
461176,Female,Yes,64,No,Engineer,7.0,Average,5.0,Yes,4
467416,Female,No,38,Yes,Doctor,8.0,Low,1.0,No,0
465095,Male,Yes,47,Yes,Executive,2.0,High,4.0,Yes,1
462881,Female,Yes,67,No,Artist,0.0,High,2.0,Yes,4
466889,Male,Yes,53,Yes,Executive,2.0,High,3.0,Yes,1
459342,Female,Yes,79,No,Lawyer,0.0,High,2.0,Yes,3
463827,Female,Yes,49,Yes,Engineer,1.0,Average,4.0,Yes,4
464523,Female,No,30,Yes,Healthcare,13.0,Low,,No,0
467046,Female,No,28,No,Doctor,0.0,Low,5.0,No,2
466134,Male,Yes,38,Yes,Doctor,0.0,High,3.0,Yes,1
465964,Female,Yes,47,No,Marketing,2.0,Low,1.0,No,3
459425,Female,Yes,80,No,Lawyer,0.0,High,3.0,Yes,3
462841,Male,No,19,No,Healthcare,8.0,Low,6.0,No,2
464496,Female,Yes,38,No,Marketing,2.0,High,5.0,Yes,3
465671,Female,Yes,35,No,Engineer,2.0,Average,5.0,Yes,4
465936,Male,No,35,Yes,Artist,6.0,Low,3.0,No,0
463078,Male,Yes,80,No,Executive,0.0,High,2.0,Yes,3
466012,Male,Yes,56,,Artist,2.0,Average,3.0,No,1
463428,Female,Yes,28,No,Executive,0.0,High,6.0,Yes,4
464321,Female,No,28,,Engineer,0.0,Low,3.0,No,0
460877,Female,Yes,47,No,Artist,0.0,Average,5.0,No,4
464366,Male,Yes,55,Yes,Entertainment,2.0,Average,2.0,No,1
464504,Male,No,29,Yes,Healthcare,0.0,Low,4.0,No,2
459950,Female,No,40,Yes,Artist,0.0,Low,1.0,No,0
467548,Male,Yes,43,Yes,Artist,2.0,High,1.0,Yes,1
462710,Female,No,28,Yes,Marketing,2.0,Low,3.0,No,2
464288,Female,No,33,Yes,Doctor,9.0,Low,2.0,No,0
460229,Female,Yes,65,Yes,Lawyer,4.0,High,1.0,Yes,3
461720,Female,No,51,Yes,Artist,1.0,Low,1.0,No,0
460633,Male,Yes,37,Yes,,,High,2.0,Yes,1
460650,Female,,20,No,Homemaker,13.0,Low,1.0,No,4
463108,Male,Yes,56,Yes,Lawyer,7.0,High,1.0,Yes,3
461859,Female,Yes,46,No,Artist,5.0,Low,5.0,No,4
462552,Male,No,31,Yes,Artist,1.0,Low,2.0,No,0
467797,Male,Yes,63,Yes,Artist,0.0,High,3.0,Yes,1
461667,Male,Yes,46,Yes,Doctor,0.0,Average,3.0,Yes,1
465060,Female,Yes,75,Yes,Lawyer,15.0,High,4.0,Yes,3
464709,Male,Yes,35,No,Executive,8.0,High,6.0,Yes,1
463598,Female,Yes,32,No,Engineer,3.0,Low,2.0,No,4
461129,Female,Yes,63,Yes,Entertainment,0.0,Average,4.0,No,4
462270,Male,Yes,56,Yes,Doctor,2.0,Average,5.0,Yes,1
459784,Female,Yes,54,Yes,Engineer,0.0,High,4.0,Yes,4
460225,Female,Yes,74,Yes,Lawyer,5.0,High,2.0,Yes,3
459578,Male,Yes,35,Yes,Executive,2.0,Average,5.0,No,1
465736,Female,No,36,Yes,Artist,8.0,Low,2.0,No,0
459984,Female,Yes,36,Yes,Entertainment,0.0,Average,3.0,No,4
467376,Female,Yes,47,Yes,Doctor,8.0,Average,2.0,Yes,4
461057,Male,Yes,42,Yes,Artist,0.0,High,5.0,Yes,1
461668,Male,Yes,50,Yes,Artist,3.0,Average,4.0,No,1
467321,Female,Yes,63,Yes,Artist,9.0,Low,2.0,No,4
461306,Male,No,21,No,Doctor,,Low,4.0,No,2
465680,Male,Yes,31,No,Healthcare,0.0,Average,5.0,No,1
459406,Male,Yes,67,No,Executive,0.0,High,3.0,Yes,3
467765,Male,Yes,30,No,Entertainment,7.0,High,3.0,Yes,1
462203,Male,Yes,72,No,Executive,2.0,High,7.0,Yes,1
467726,Male,Yes,82,Yes,Lawyer,0.0,High,2.0,Yes,3
462306,Male,Yes,80,No,Lawyer,6.0,High,2.0,Yes,3
464952,Female,Yes,70,No,Engineer,0.0,Average,2.0,Yes,4
462180,Female,Yes,60,Yes,Engineer,4.0,Average,4.0,Yes,4
466177,Female,Yes,49,Yes,Artist,0.0,Average,3.0,No,4
459289,Male,No,39,Yes,Doctor,1.0,Low,1.0,No,0
465342,Male,Yes,83,Yes,Executive,0.0,High,2.0,Yes,3
461885,Female,Yes,49,Yes,Artist,3.0,High,5.0,Yes,4
463701,Male,Yes,51,Yes,Marketing,3.0,High,3.0,Yes,3
462234,Male,Yes,27,No,,1.0,Average,6.0,No,1
460540,Female,Yes,30,No,Artist,1.0,Average,2.0,No,4
462139,Female,No,27,Yes,Healthcare,1.0,Low,4.0,No,2
459385,Female,Yes,41,Yes,Artist,0.0,Average,2.0,No,4
459804,Male,Yes,48,No,Artist,2.0,High,3.0,Yes,1
461038,Female,Yes,45,Yes,Engineer,3.0,High,6.0,Yes,4
460746,Male,No,22,No,Marketing,1.0,Low,3.0,No,2
462172,Male,Yes,37,No,Doctor,0.0,Average,3.0,Yes,1
459843,Male,Yes,52,No,Artist,,Average,6.0,No,1
463571,Female,No,32,Yes,Marketing,0.0,Low,3.0,No,2
460713,Female,Yes,48,Yes,Doctor,1.0,Average,3.0,Yes,4
463743,Male,No,32,No,Artist,0.0,Low,4.0,No,2
463231,Male,Yes,50,Yes,Artist,1.0,Average,3.0,No,1
464164,Female,Yes,81,Yes,Lawyer,0.0,High,2.0,Yes,3
460438,Male,Yes,58,No,Executive,0.0,High,4.0,Yes,1
462880,Male,Yes,24,No,Executive,2.0,High,2.0,Yes,1
465829,Female,Yes,35,Yes,Doctor,7.0,Average,3.0,Yes,4
461856,Female,Yes,45,Yes,Artist,3.0,High,4.0,Yes,4
467836,Male,Yes,67,No,Executive,0.0,High,4.0,Yes,3
465097,Male,Yes,76,No,Lawyer,1.0,High,2.0,Yes,3
467448,Female,Yes,49,No,Engineer,0.0,Low,1.0,No,4
467543,Male,Yes,66,Yes,Lawyer,2.0,High,1.0,Yes,3
460270,Male,No,42,Yes,Doctor,9.0,Low,1.0,No,0
467178,Female,Yes,55,No,Lawyer,0.0,High,4.0,Yes,3
466706,Male,Yes,67,Yes,Lawyer,0.0,Low,2.0,No,3
461495,Male,Yes,35,Yes,Artist,1.0,Average,3.0,No,1
463168,Female,Yes,41,Yes,Doctor,6.0,Average,2.0,Yes,4
463462,Female,Yes,39,No,Engineer,2.0,Average,5.0,Yes,4
466010,Female,Yes,69,No,Doctor,0.0,Low,1.0,No,4
464539,Male,Yes,46,No,Executive,2.0,High,3.0,Yes,1
466031,Female,No,30,No,Entertainment,6.0,Low,1.0,No,0
461117,Female,No,30,Yes,Healthcare,0.0,Low,6.0,No,2
466089,Male,No,59,No,Entertainment,0.0,Low,3.0,No,2
461342,Male,Yes,43,Yes,Executive,1.0,High,3.0,Yes,1
464602,Female,Yes,31,Yes,Healthcare,0.0,Low,1.0,No,4
462330,Female,No,30,No,Artist,1.0,Low,1.0,No,0
465788,Male,No,22,No,Healthcare,1.0,Low,6.0,No,2
465519,Female,Yes,72,No,Lawyer,1.0,High,3.0,Yes,3
460121,Male,Yes,58,Yes,Engineer,1.0,Average,4.0,Yes,1
459218,Male,Yes,80,Yes,Lawyer,0.0,High,3.0,Yes,3
464717,Male,Yes,30,No,Executive,3.0,High,7.0,Yes,1
459330,Male,No,33,No,Marketing,11.0,Low,9.0,No,2
465272,Male,No,44,Yes,Executive,0.0,High,7.0,Yes,1
459093,Male,Yes,43,Yes,Doctor,6.0,Average,2.0,Yes,1
467459,Male,Yes,45,Yes,Executive,,High,6.0,Yes,1
463973,Male,Yes,56,No,Executive,,High,5.0,Yes,1
467361,Female,Yes,26,No,Homemaker,,Low,4.0,No,2
463675,Male,Yes,71,No,Entertainment,1.0,Low,2.0,No,1
463152,Female,Yes,57,Yes,Doctor,1.0,Average,4.0,Yes,4
459750,Female,Yes,39,Yes,Engineer,0.0,Average,2.0,Yes,4
465100,Male,Yes,56,No,Artist,2.0,High,2.0,Yes,1
466722,Male,No,40,No,Executive,2.0,High,3.0,Yes,2
461362,Female,No,27,Yes,Doctor,0.0,Low,4.0,No,0
466201,Male,Yes,42,Yes,Doctor,1.0,Average,5.0,Yes,1
458993,Male,Yes,29,No,Doctor,0.0,Low,2.0,No,1
460012,Female,Yes,50,Yes,Artist,1.0,High,3.0,Yes,4
459232,Female,Yes,59,Yes,Artist,0.0,High,2.0,Yes,4
461872,Female,Yes,72,Yes,Lawyer,0.0,High,2.0,Yes,3
462888,Male,Yes,39,Yes,Executive,,High,3.0,Yes,1
459661,Male,Yes,67,No,Executive,0.0,High,2.0,Yes,3
466302,Male,Yes,49,No,Homemaker,2.0,High,2.0,Yes,3
467905,Male,Yes,40,Yes,Executive,0.0,High,4.0,Yes,1
459117,Male,Yes,71,Yes,Artist,0.0,High,3.0,Yes,1
459204,Female,Yes,37,Yes,Engineer,0.0,Average,2.0,Yes,4
466746,Female,Yes,73,Yes,Lawyer,0.0,High,3.0,Yes,3
461667,Male,Yes,44,Yes,Doctor,1.0,Average,2.0,Yes,1
467014,Male,Yes,38,Yes,Executive,7.0,High,3.0,Yes,1
460124,Female,No,43,Yes,Artist,1.0,Low,3.0,No,0
464387,Female,No,27,Yes,Artist,9.0,Low,5.0,No,0
464942,Male,No,19,No,Healthcare,4.0,Low,4.0,No,2
461040,Female,Yes,69,No,Lawyer,0.0,Low,1.0,No,3
461530,Male,Yes,42,Yes,Engineer,1.0,Low,2.0,No,1
464328,Male,Yes,80,No,Lawyer,2.0,High,2.0,Yes,3
463096,Female,No,33,Yes,Doctor,,Low,3.0,No,0
461566,Male,No,28,Yes,Artist,0.0,Low,4.0,No,0
461067,Male,No,21,No,Healthcare,1.0,Low,3.0,No,2
463741,Female,Yes,32,Yes,Artist,0.0,High,3.0,Yes,4
466838,Male,Yes,41,No,Executive,0.0,Low,3.0,No,1
464915,Male,Yes,39,Yes,Executive,,High,3.0,Yes,1
465293,Female,Yes,47,Yes,Artist,1.0,High,5.0,Yes,4
459733,Male,Yes,48,Yes,Executive,1.0,High,3.0,Yes,1
460107,Male,Yes,47,No,Engineer,0.0,Average,5.0,Yes,1
464079,Female,Yes,33,No,Doctor,14.0,Average,1.0,Yes,4
464380,Female,Yes,49,Yes,Artist,6.0,Average,6.0,No,4
459557,Female,,26,No,Entertainment,3.0,High,,Yes,4
463076,Female,No,51,Yes,Artist,0.0,Low,2.0,No,0
463657,Male,Yes,46,Yes,Executive,0.0,High,1.0,Yes,1
465536,Female,No,25,Yes,Doctor,,Average,3.0,Yes,0
462939,Male,Yes,41,Yes,Doctor,1.0,High,4.0,Yes,1
466204,Male,Yes,50,Yes,Artist,0.0,Average,3.0,No,1
460913,Male,,22,No,Healthcare,1.0,Low,5.0,No,2
461586,Male,No,36,Yes,Artist,6.0,Low,3.0,No,0
464308,Female,Yes,75,Yes,Lawyer,2.0,High,3.0,Yes,3
463855,Female,Yes,40,Yes,Artist,1.0,Average,2.0,No,4
461460,Male,Yes,43,Yes,Executive,5.0,High,4.0,Yes,1
467011,Female,Yes,80,Yes,Lawyer,,High,3.0,Yes,3
461708,Male,Yes,84,No,Lawyer,0.0,High,2.0,Yes,3
460665,Male,No,29,No,Entertainment,5.0,Low,1.0,No,0
461448,Male,Yes,64,Yes,Doctor,0.0,High,3.0,Yes,1
463825,Female,Yes,45,Yes,Artist,1.0,Average,3.0,No,4
461608,Male,No,60,Yes,Executive,,High,5.0,Yes,1
464377,Female,No,51,Yes,Entertainment,0.0,Low,1.0,No,0
462935,Male,Yes,79,No,Entertainment,1.0,Low,1.0,No,3
466671,Female,,33,No,Healthcare,2.0,Low,3.0,No,4
463007,Male,Yes,29,No,Executive,,High,3.0,Yes,1
461337,Male,Yes,53,No,Executive,0.0,High,3.0,Yes,1
467859,Male,Yes,39,Yes,Doctor,6.0,Average,2.0,Yes,1
463143,Female,Yes,52,Yes,Entertainment,,Low,2.0,No,4
466764,Female,Yes,69,Yes,Lawyer,12.0,High,2.0,Yes,3
465025,Male,Yes,72,Yes,Executive,0.0,High,2.0,Yes,3
462034,Female,Yes,38,Yes,Artist,9.0,High,2.0,Yes,4
462945,Male,Yes,51,Yes,Artist,1.0,Average,4.0,No,1
462443,Male,No,20,No,Healthcare,1.0,Low,2.0,No,2
467818,Female,Yes,33,Yes,Artist,3.0,High,4.0,Yes,4
460953,Male,Yes,59,No,Entertainment,1.0,Low,2.0,No,1
466542,Female,Yes,73,Yes,Lawyer,1.0,High,2.0,Yes,3
462770,Male,No,18,No,Healthcare,,Low,3.0,No,2
463816,Male,Yes,48,Yes,Healthcare,3.0,High,5.0,Yes,1
464905,Male,,80,No,Executive,,High,2.0,Yes,3
461245,Male,Yes,39,Yes,,5.0,Average,3.0,No,1
464128,Male,Yes,52,No,Entertainment,0.0,Average,4.0,No,1
467884,Female,Yes,29,Yes,Engineer,10.0,High,7.0,Yes,4
461849,Male,No,32,No,Healthcare,0.0,Low,4.0,No,2
460279,Female,Yes,25,No,Entertainment,8.0,High,2.0,Yes,4
464555,Male,Yes,28,Yes,Marketing,13.0,High,4.0,Yes,1
464276,Female,Yes,66,No,Marketing,0.0,High,3.0,Yes,3
465103,Male,Yes,80,Yes,Lawyer,3.0,High,1.0,Yes,3
462244,Male,Yes,80,No,Executive,0.0,High,4.0,Yes,3
462217,Female,No,42,Yes,Executive,,Low,1.0,No,0
460232,Male,No,22,No,Healthcare,8.0,Low,4.0,No,2
459418,Male,Yes,67,No,Executive,0.0,High,3.0,Yes,3
459705,Male,Yes,25,Yes,Entertainment,1.0,Average,2.0,No,1
464690,Male,Yes,43,No,Engineer,0.0,Average,,Yes,1
461772,Female,Yes,36,Yes,Engineer,3.0,Average,2.0,Yes,4
463944,Male,No,29,No,Artist,0.0,Low,5.0,No,2
465172,Female,Yes,41,Yes,Artist,9.0,Average,2.0,No,4
466064,Female,Yes,31,No,Entertainment,0.0,Average,2.0,No,4
464999,Male,Yes,64,Yes,Lawyer,3.0,High,1.0,Yes,3
467744,Male,No,36,Yes,Artist,9.0,Low,1.0,No,0
467062,Female,No,55,Yes,Artist,1.0,Low,1.0,No,0
463979,Female,Yes,50,Yes,Homemaker,0.0,High,1.0,Yes,3
463567,Female,Yes,37,Yes,Doctor,0.0,Average,2.0,Yes,4
464797,Female,Yes,38,No,Engineer,9.0,Average,4.0,Yes,4
463776,Female,Yes,39,Yes,Artist,3.0,Average,2.0,No,4
467078,Female,Yes,31,No,Healthcare,,High,1.0,Yes,4
467013,Male,Yes,61,Yes,Executive,2.0,High,3.0,Yes,1
465011,Male,Yes,71,Yes,Executive,1.0,High,3.0,Yes,3
459632,Female,Yes,47,No,Marketing,1.0,High,4.0,Yes,3
464673,Female,Yes,46,No,Executive,1.0,High,8.0,Yes,4
462857,Male,No,18,No,Healthcare,1.0,Low,3.0,No,2
467280,Female,No,28,No,Entertainment,10.0,Low,2.0,No,0
466197,Female,Yes,31,No,Engineer,8.0,Low,2.0,No,4
462886,Male,Yes,70,No,Doctor,1.0,High,2.0,Yes,1
465196,Female,No,33,Yes,Artist,3.0,Low,2.0,No,0
461110,Male,No,18,No,Healthcare,,Low,3.0,No,2
464405,Male,No,62,Yes,Entertainment,,Low,1.0,No,0
465916,Male,No,42,Yes,Artist,3.0,Low,1.0,No,0
465220,Male,Yes,61,No,Executive,0.0,High,2.0,Yes,3
462918,Male,Yes,38,Yes,Doctor,11.0,Average,3.0,Yes,1
463790,Male,Yes,51,No,Executive,0.0,Low,4.0,No,1
460237,Female,No,40,Yes,Healthcare,9.0,Low,1.0,No,0
459938,Male,No,61,Yes,Artist,1.0,Low,1.0,No,0
461597,Female,Yes,38,No,Doctor,1.0,Average,5.0,Yes,4
465730,Male,Yes,45,Yes,Executive,4.0,High,4.0,Yes,1
461266,Female,No,35,Yes,Artist,,Low,1.0,No,0
462619,Male,,59,No,,0.0,High,,Yes,1
462669,Female,Yes,45,No,Entertainment,,High,5.0,Yes,4
466302,Female,Yes,47,No,Homemaker,3.0,High,3.0,Yes,3
460046,Female,Yes,49,Yes,Artist,3.0,Low,2.0,No,4
460862,Male,Yes,52,No,Entertainment,1.0,Average,4.0,No,1
464507,Male,No,53,Yes,Artist,0.0,High,3.0,Yes,1
464740,Female,Yes,59,No,Artist,1.0,Low,3.0,No,4
467876,Female,Yes,47,Yes,Artist,10.0,High,3.0,Yes,4
465373,Male,Yes,49,Yes,Artist,4.0,Average,4.0,No,1
467494,Female,No,80,No,Lawyer,1.0,High,,Yes,3
465028,Female,Yes,68,Yes,Lawyer,3.0,High,4.0,Yes,3
467045,Male,Yes,51,Yes,Entertainment,0.0,Low,2.0,No,1
466143,Female,Yes,50,No,Engineer,1.0,Average,6.0,Yes,4
467034,Male,Yes,89,No,Executive,0.0,High,2.0,Yes,3
463055,Female,No,27,Yes,Doctor,1.0,Low,4.0,No,0
467348,Female,Yes,33,Yes,Homemaker,,Average,3.0,No,4
461167,Male,Yes,29,Yes,Marketing,1.0,High,2.0,Yes,1
465040,Male,Yes,63,No,Lawyer,0.0,Average,1.0,Yes,3
460951,Female,Yes,56,No,Engineer,3.0,Average,8.0,Yes,4
467949,Male,No,22,No,Healthcare,1.0,Low,4.0,No,2
467961,Female,No,43,Yes,Executive,3.0,High,5.0,Yes,4
460003,Male,No,49,Yes,Doctor,5.0,Low,1.0,No,0
467899,Male,Yes,66,Yes,Artist,1.0,Average,2.0,No,1
460134,Female,Yes,39,Yes,Entertainment,10.0,High,2.0,Yes,4
461049,Female,Yes,57,Yes,Doctor,0.0,Low,7.0,No,4
461263,Female,Yes,48,Yes,Artist,1.0,Low,1.0,No,4
467742,Male,Yes,60,Yes,Artist,3.0,High,5.0,Yes,1
466855,Male,Yes,69,No,Entertainment,0.0,Low,5.0,No,1
466360,Male,No,25,No,Healthcare,0.0,Low,3.0,No,2
462407,Male,Yes,37,No,Doctor,2.0,Average,4.0,Yes,1
466947,Male,Yes,55,No,Executive,1.0,High,6.0,Yes,1
467023,Male,Yes,24,No,Doctor,10.0,Average,1.0,Yes,1
461180,Male,No,28,No,Entertainment,0.0,Low,3.0,No,2
462418,Male,Yes,62,Yes,Engineer,10.0,Average,3.0,Yes,1
465235,Male,No,41,Yes,Healthcare,0.0,High,2.0,Yes,1
465632,Male,No,37,Yes,Artist,4.0,Low,7.0,No,2
465838,Female,Yes,48,No,Doctor,1.0,Average,3.0,Yes,4
465377,Male,Yes,26,Yes,Artist,5.0,Average,,No,1
461986,Male,No,31,Yes,Healthcare,14.0,Low,4.0,No,0
465948,Female,Yes,46,Yes,Artist,1.0,Average,2.0,No,4
467261,Female,Yes,74,No,Lawyer,0.0,High,1.0,Yes,3
466828,Male,Yes,50,Yes,Executive,0.0,High,4.0,Yes,1
461860,Female,Yes,81,Yes,Lawyer,1.0,High,2.0,Yes,3
461594,Female,Yes,59,Yes,Artist,,Average,2.0,No,4
466200,Male,Yes,55,Yes,Doctor,9.0,Average,2.0,Yes,1
461635,Male,Yes,43,Yes,Executive,6.0,High,3.0,Yes,1
463214,Female,No,25,No,Engineer,1.0,Low,1.0,No,0
459143,Female,Yes,43,No,Artist,0.0,High,4.0,Yes,4
462125,Male,Yes,22,No,Healthcare,1.0,Average,4.0,No,1
464863,Female,Yes,28,No,Engineer,7.0,Average,9.0,Yes,4
467082,Female,Yes,76,Yes,Artist,2.0,High,2.0,Yes,4
465223,Male,Yes,51,Yes,Artist,,Average,4.0,No,1
459209,Female,No,21,No,Entertainment,1.0,Low,4.0,No,2
465344,Female,Yes,72,Yes,Lawyer,1.0,High,3.0,Yes,3
464038,Male,Yes,40,Yes,Artist,1.0,Low,2.0,No,1
463040,Male,Yes,75,No,Lawyer,1.0,High,2.0,Yes,3
466515,Male,Yes,52,No,Executive,9.0,Average,4.0,No,1
467177,Male,No,69,Yes,Marketing,8.0,Low,,No,0
463747,Female,Yes,35,Yes,Artist,0.0,Average,2.0,No,4
467669,Male,Yes,80,No,Lawyer,0.0,High,3.0,Yes,3
463767,Male,Yes,32,Yes,Artist,9.0,Average,2.0,No,1
463110,Male,Yes,73,Yes,Executive,0.0,High,3.0,Yes,3
467770,Female,Yes,48,Yes,Artist,9.0,High,4.0,Yes,4
462268,Female,Yes,78,Yes,Lawyer,5.0,High,3.0,Yes,3
467186,Male,Yes,38,Yes,Entertainment,2.0,Average,3.0,No,1
464896,Male,Yes,76,No,Executive,1.0,High,3.0,Yes,3
462117,Male,No,32,Yes,Entertainment,1.0,Low,2.0,No,0
459352,Male,Yes,41,Yes,Doctor,2.0,Average,4.0,Yes,1
462970,Male,Yes,25,No,Doctor,1.0,Average,3.0,Yes,1
459195,Female,Yes,58,Yes,Artist,1.0,Average,2.0,No,4
461749,Female,No,22,No,Healthcare,0.0,Low,5.0,No,2
467727,Male,Yes,49,No,Artist,7.0,High,3.0,Yes,1
463834,Female,Yes,36,Yes,Engineer,1.0,Average,5.0,Yes,4
461142,Female,No,40,Yes,Engineer,1.0,Low,3.0,No,0
459386,Male,Yes,70,No,Lawyer,0.0,High,2.0,Yes,3
459573,Male,Yes,70,No,Lawyer,,Low,1.0,No,3
464216,Female,No,48,No,Artist,,High,2.0,Yes,4
464000,Female,No,32,No,Healthcare,0.0,Low,5.0,No,2
462773,Female,Yes,40,Yes,Artist,4.0,Average,5.0,No,4
463883,Male,No,30,No,Healthcare,0.0,Low,2.0,No,2
465302,Female,Yes,54,Yes,Artist,3.0,High,4.0,Yes,4
462842,Male,No,23,No,Doctor,6.0,Low,4.0,No,2
464958,Female,Yes,41,No,Engineer,1.0,Average,6.0,Yes,4
466961,Female,Yes,55,Yes,Artist,2.0,Average,2.0,No,4
467204,Male,No,27,Yes,Healthcare,,Low,3.0,No,2
461969,Female,Yes,42,No,Engineer,11.0,Average,1.0,Yes,4
467058,Male,Yes,82,No,Executive,1.0,High,2.0,Yes,3
463669,Female,Yes,35,Yes,Marketing,6.0,High,5.0,Yes,4
459041,Male,Yes,62,Yes,Artist,8.0,Low,1.0,No,1
461748,Male,No,27,Yes,Healthcare,1.0,Low,5.0,No,2
463551,Male,Yes,46,Yes,Doctor,7.0,Average,2.0,Yes,1
466182,Female,No,41,Yes,Artist,2.0,Low,1.0,No,0
461761,Female,No,27,Yes,Healthcare,0.0,Low,8.0,No,2
465492,Male,Yes,61,No,Entertainment,1.0,Low,1.0,No,1
467174,Male,Yes,42,No,Executive,2.0,High,2.0,Yes,1
463069,Male,No,29,Yes,Artist,7.0,Low,1.0,No,0
461742,Male,Yes,80,No,Executive,1.0,High,2.0,Yes,3
466424,Female,Yes,38,Yes,Engineer,3.0,High,3.0,Yes,4
462500,Male,Yes,46,Yes,Doctor,0.0,Average,2.0,Yes,1
465289,Male,Yes,30,Yes,Executive,2.0,High,1.0,Yes,1
463971,Female,Yes,57,Yes,Artist,0.0,Average,4.0,No,4
459259,Male,Yes,77,Yes,Lawyer,,High,2.0,Yes,3
460934,Female,No,25,No,Doctor,0.0,Low,2.0,No,2
462140,Female,Yes,67,No,Engineer,,Average,4.0,Yes,4
467404,Male,Yes,52,Yes,Artist,4.0,Low,1.0,No,1
466897,Male,,51,No,Doctor,1.0,High,2.0,Yes,1
460828,Male,No,51,No,Entertainment,1.0,Low,1.0,No,0
460249,Female,No,25,Yes,Entertainment,9.0,Low,2.0,No,0
465786,Female,No,19,No,Doctor,0.0,Low,3.0,No,2
467021,Female,No,80,No,Lawyer,2.0,High,2.0,Yes,3
463292,Male,Yes,37,No,Executive,0.0,High,4.0,Yes,1
461755,Male,No,29,No,Artist,1.0,Low,3.0,No,2
466522,Male,,18,No,,8.0,High,3.0,Yes,1
464510,Female,Yes,76,No,Lawyer,2.0,High,2.0,Yes,3
466495,Female,Yes,78,Yes,Lawyer,1.0,High,2.0,Yes,3
462621,Female,Yes,49,No,Engineer,5.0,Average,5.0,Yes,4
459409,Female,No,80,Yes,Lawyer,0.0,High,2.0,Yes,3
467426,Female,Yes,86,No,Lawyer,,Low,,No,3
466588,Female,No,22,No,Healthcare,9.0,Low,4.0,No,2
462418,Male,Yes,61,No,Engineer,9.0,Average,4.0,Yes,1
464147,Male,Yes,38,No,Artist,1.0,High,3.0,Yes,1
467285,Male,Yes,58,No,Executive,,High,5.0,Yes,1
461617,Male,No,45,Yes,Artist,0.0,Low,2.0,No,0
467122,Female,Yes,70,Yes,Lawyer,0.0,High,2.0,Yes,3
466887,Male,Yes,36,Yes,Entertainment,1.0,Low,3.0,No,1
460308,Female,No,32,Yes,Doctor,7.0,Low,,No,0
462239,Male,Yes,49,Yes,Executive,1.0,High,5.0,Yes,1
459350,Female,Yes,55,Yes,Engineer,2.0,High,3.0,Yes,4
464937,Male,Yes,50,Yes,Artist,0.0,Low,2.0,No,1
459088,Female,No,20,No,Healthcare,1.0,Low,5.0,No,2
462163,Female,Yes,27,Yes,Artist,4.0,Average,2.0,No,4
461150,Female,,20,Yes,Marketing,2.0,High,2.0,Yes,4
460005,Male,No,43,Yes,Engineer,0.0,Low,1.0,No,0
461387,Female,No,22,No,Healthcare,5.0,Low,3.0,No,2
463637,Female,No,30,Yes,Healthcare,,Low,5.0,No,2
464227,Male,Yes,80,Yes,Lawyer,0.0,High,3.0,Yes,3
464514,Male,Yes,42,Yes,Artist,0.0,Average,3.0,No,1
